order_id,session_id,user_id,order_ts,gross_amount,discount_amount,shipping_amount,net_amount,payment_method,total_items,distinct_products,top_category,category_mix,average_rating,total_cost,margin_proxy,log_net_amount,is_revenue_outlier,net_amount_capped
O0000250,S0003055,U001327,2025-11-21T07:49:07,6047.5,383.9,0.0,5663.6,UPI,4,2,Home,"{'Home': 1, 'Books': 1}",4.2,1597.37,4066.2300000000005,8.641991561966526,False,5663.6
O0000251,S0003078,U001828,2025-12-09T23:01:46,3894.54,193.45,0.0,3701.09,UPI,5,3,Home,"{'Home': 1, 'Fashion': 1, 'Electronics': 1}",3.966666666666667,1201.89,2499.2,8.216652804021075,False,3701.09
O0000252,S0003080,U001422,2025-12-23T00:49:06,1777.2,172.75,59.56,1664.01,Card,2,1,Home,{'Home': 1},4.3,558.37,1105.6399999999999,7.4175864084025145,False,1664.01
O0000253,S0003115,U001840,2026-01-12T07:21:30,15791.54,490.05,0.0,15301.49,Wallet,4,2,Home,"{'Home': 1, 'Books': 1}",3.6500000000000004,4247.63,11053.86,9.635770839237018,False,15301.49
O0000254,S0003121,,2025-11-14T08:20:47,5595.84,217.44,0.0,5378.4,Wallet,3,2,Fashion,"{'Fashion': 1, 'Sports': 1}",4.6,2401.51,2976.8899999999994,8.59033212277298,False,5378.4
O0000255,S0003122,U000372,2025-11-09T01:18:34,4785.36,198.88,0.0,4586.48,NetBanking,4,4,Books,"{'Books': 2, 'Electronics': 2}",4.050000000000001,3060.37,1526.1099999999997,8.431086132680297,False,4586.48
O0000256,S0003124,U000017,2026-01-15T05:17:35,13413.11,984.36,0.0,12428.75,Wallet,7,3,Home,"{'Home': 2, 'Fashion': 1}",4.166666666666667,3489.29,8939.46,9.427848071671763,False,12428.75
O0000257,S0003148,U000168,2025-12-11T10:37:48,1942.15,241.28,117.35,1818.22,Card,2,2,Beauty,"{'Beauty': 1, 'Fashion': 1}",4.3,1245.85,572.3700000000001,7.5061631167792875,False,1818.22
O0000258,S0003149,U000853,2025-11-27T11:31:37,5237.28,514.3,0.0,4722.98,Card,4,2,Fashion,"{'Fashion': 1, 'Beauty': 1}",4.15,1586.91,3136.0699999999997,8.460406943608037,False,4722.98
O0000259,S0003154,U000741,2025-11-28T21:40:15,16750.62,1831.43,0.0,14919.19,Card,8,4,Home,"{'Home': 1, 'Beauty': 1, 'Books': 1, 'Electronics': 1}",4.325,3879.96,11039.23,9.610470608261117,False,14919.19
O0000260,S0003163,U000713,2025-12-17T04:51:03,9912.84,887.06,0.0,9025.78,UPI,5,2,Books,"{'Books': 1, 'Fashion': 1}",3.45,2644.1499999999996,6381.630000000001,9.107950993670716,False,9025.78
O0000261,S0003168,U000719,2025-12-11T08:00:07,2971.9,381.41,0.0,2590.49,COD,4,2,Fashion,{'Fashion': 2},3.95,874.5300000000001,1715.9599999999996,7.859988278853264,False,2590.49
O0000262,S0003174,U001841,2025-11-14T07:37:37,2371.38,213.78,0.0,2157.6,Wallet,3,1,Electronics,{'Electronics': 1},4.1,551.97,1605.6299999999999,7.677215142391246,False,2157.6
O0000263,S0003177,,2025-11-05T21:59:19,759.8,42.14,57.25,774.91,NetBanking,1,1,Electronics,{'Electronics': 1},4.6,429.55,345.35999999999996,6.654036534075647,False,774.91
O0000264,S0003178,U001180,2026-01-10T13:57:00,6774.57,474.58,0.0,6299.99,Card,6,4,Home,"{'Home': 2, 'Books': 1, 'Beauty': 1}",3.85,2617.31,3682.68,8.748462042891122,False,6299.99
O0000265,S0003179,,2025-11-01T01:32:16,5641.56,247.81,0.0,5393.75,UPI,6,2,Sports,"{'Sports': 1, 'Fashion': 1}",4.15,1211.0,4182.75,8.593181537415575,False,5393.75
O0000266,S0003203,U001561,2025-12-13T13:28:37,33557.83,1793.44,0.0,381172.68,Card,10,4,Fashion,"{'Fashion': 3, 'Beauty': 1}",4.05,7419.87,373752.81,12.851010403257789,True,19970.042499999996
O0000267,S0003221,U002050,2026-01-12T21:19:20,7479.89,657.81,0.0,6822.08,COD,6,3,Beauty,"{'Beauty': 2, 'Electronics': 1}",4.1000000000000005,2159.58,4662.5,8.82806626179432,False,6822.08
O0000268,S0003230,U000538,2025-11-06T14:00:22,11262.48,560.99,0.0,10701.49,Wallet,5,3,Sports,"{'Sports': 2, 'Home': 1}",3.6333333333333333,4771.070000000001,5930.419999999999,9.278231703657534,False,10701.49
O0000269,S0003241,U001252,2025-12-27T06:08:49,2935.69,105.79,0.0,2829.9,Card,4,2,Fashion,{'Fashion': 2},4.2,733.27,2096.63,7.948349961280673,False,2829.9
O0000270,S0003257,U001355,2026-01-05T08:48:13,6315.15,117.48,0.0,6197.67,UPI,7,4,Fashion,"{'Fashion': 1, 'Beauty': 1, 'Electronics': 1, 'Sports': 1}",3.95,2354.03,3843.64,8.732090031892275,False,6197.67
O0000271,S0003264,U002000,2025-11-14T05:44:12,15049.28,940.38,0.0,14108.9,Card,7,4,Books,"{'Books': 2, 'Electronics': 1, 'Home': 1}",4.0,5061.03,9047.869999999999,9.554631957649526,False,14108.9
O0000272,S0003266,U001803,2026-01-16T13:01:37,6153.16,230.82,0.0,5922.34,Card,4,2,Home,"{'Home': 1, 'Beauty': 1}",4.05,1556.7599999999998,4365.58,8.686655757972357,False,5922.34
O0000273,S0003282,U000554,2025-10-24T12:16:17,3448.9,207.07,0.0,3241.83,Card,2,1,Sports,{'Sports': 1},4.2,831.06,2410.77,8.084201684335099,False,3241.83
O0000274,S0003291,U002142,2025-12-15T04:14:34,2568.39,140.18,0.0,2428.21,Card,3,1,Fashion,{'Fashion': 1},4.6,505.86,1922.35,7.795321380596538,False,2428.21
O0000275,S0003299,U001902,2025-11-28T14:29:05,6887.62,365.69,0.0,6521.93,COD,5,3,Sports,"{'Sports': 1, 'Electronics': 1, 'Home': 1}",4.7,2307.8599999999997,4214.070000000001,8.783078940479893,False,6521.93
O0000276,S0003306,U001962,2026-01-05T00:30:27,7227.03,327.0,0.0,6900.03,Card,3,1,Fashion,{'Fashion': 1},4.6,1553.26,5346.7699999999995,8.839425954807211,False,6900.03
O0000277,S0003307,U001750,2025-12-09T10:44:46,6082.99,640.14,0.0,5442.85,UPI,5,2,Home,"{'Home': 1, 'Electronics': 1}",3.8499999999999996,1383.33,4059.5200000000004,8.602241810122104,False,5442.85
O0000278,S0003346,U001819,2025-10-30T02:30:23,10702.24,537.54,0.0,10164.7,UPI,6,4,Home,{'Home': 4},3.55,4162.82,6001.880000000001,9.226774587439603,False,10164.7
O0000279,S0003371,U000194,2026-01-15T22:53:20,2967.29,119.28,0.0,2848.01,Wallet,3,2,Books,"{'Books': 1, 'Beauty': 1}",4.1,1467.81,1380.2000000000003,7.954726844495259,False,2848.01
O0000280,S0003392,U000846,2025-12-04T04:42:27,2804.94,242.71,0.0,2562.23,UPI,2,1,Sports,{'Sports': 1},3.5,700.74,1861.49,7.849023460925397,False,2562.23
O0000281,S0003459,U000638,2025-12-30T08:25:23,8898.93,417.68,0.0,8481.25,UPI,4,3,Sports,"{'Sports': 1, 'Books': 1, 'Electronics': 1}",3.5,4598.6900000000005,3882.5599999999995,9.0457310237808,False,8481.25
O0000282,S0003492,U000831,2025-12-14T02:07:59,8966.27,766.27,0.0,8200.0,Card,8,3,Books,"{'Books': 1, 'Fashion': 1, 'Home': 1}",3.8666666666666667,2066.74,6133.26,9.012011377036412,False,8200.0
O0000283,S0003512,U001863,2025-11-27T14:18:00,3466.09,309.49,0.0,3156.6,Wallet,1,1,Fashion,{'Fashion': 1},4.0,1882.43,1274.1699999999998,8.057567524348638,False,3156.6
O0000284,S0003514,U000798,2025-11-25T16:52:01,8318.16,991.42,0.0,7326.74,UPI,7,4,Beauty,"{'Beauty': 1, 'Home': 1, 'Books': 1, 'Fashion': 1}",4.2,2965.77,4360.969999999999,8.899422425375178,False,7326.74
O0000285,S0003529,,2025-12-20T12:51:03,6973.25,425.24,0.0,6548.01,Card,6,3,Books,"{'Books': 2, 'Sports': 1}",4.333333333333333,2316.5299999999997,4231.4800000000005,8.787069172167568,False,6548.01
O0000286,S0003550,,2026-01-18T16:56:04,1192.87,49.94,97.54,1240.47,Card,1,1,Electronics,{'Electronics': 1},3.4,711.97,528.5,7.124051440338901,False,1240.47
O0000287,S0003553,U001877,2026-01-12T07:29:11,6286.65,466.82,0.0,5819.83,Card,3,1,Books,{'Books': 1},4.2,1152.74,4667.09,8.669198142241253,False,5819.83
O0000288,S0003568,U002099,2025-11-22T22:55:02,6416.72,724.64,0.0,5692.08,UPI,6,3,Home,"{'Home': 2, 'Electronics': 1}",3.5,1981.6399999999999,3710.44,8.647006681197334,False,5692.08
O0000289,S0003584,U001768,2025-12-08T03:03:03,4384.41,212.9,0.0,4171.51,Card,3,1,Electronics,{'Electronics': 1},4.0,948.92,3222.59,8.336273052177816,False,4171.51
O0000290,S0003586,U002080,2025-11-18T08:23:03,4816.83,136.59,0.0,4680.24,NetBanking,5,2,Books,"{'Books': 1, 'Beauty': 1}",3.8499999999999996,1310.79,3369.45,8.451318311081673,False,4680.24
O0000291,S0003634,U000724,2026-01-11T04:06:52,1204.79,87.62,96.14,1213.31,Wallet,2,2,Electronics,"{'Electronics': 1, 'Books': 1}",4.25,708.3299999999999,504.98,7.101931293223097,False,1213.31
O0000292,S0003643,,2025-11-24T15:47:58,8632.63,487.69,0.0,8144.94,UPI,5,2,Books,"{'Books': 1, 'Sports': 1}",4.15,2135.44,6009.5,9.005274922603034,False,8144.94
O0000293,S0003650,U002113,2025-10-27T00:07:57,4182.6,616.3,0.0,3566.3,Wallet,4,2,Fashion,{'Fashion': 2},4.800000000000001,1566.4900000000002,1999.81,8.179564286111644,False,3566.3
O0000294,S0003653,U001663,2026-01-05T18:04:02,2973.7,192.09,0.0,2781.61,Wallet,2,1,Home,{'Home': 1},4.7,1107.02,1674.5900000000001,7.931144615162549,False,2781.61
O0000295,S0003680,U000856,2025-10-24T16:50:38,9251.38,651.54,0.0,8599.84,NetBanking,5,2,Home,"{'Home': 1, 'Fashion': 1}",4.4,2162.59,6437.25,9.059615151890368,False,8599.84
O0000296,S0003707,U000944,2025-11-09T12:23:41,7888.11,855.49,0.0,7032.62,UPI,6,4,Books,"{'Books': 2, 'Electronics': 1, 'Sports': 1}",4.1,3185.87,3846.75,8.858456788259291,False,7032.62
O0000297,S0003723,U002075,2025-11-17T08:51:17,17275.6,1073.69,0.0,16201.91,NetBanking,8,3,Home,"{'Home': 2, 'Electronics': 1}",4.133333333333334,3161.64,13040.27,9.692946134718635,False,16201.91
O0000298,S0003759,U000888,2025-12-17T07:11:17,2020.42,172.53,0.0,1847.89,UPI,2,2,Fashion,"{'Fashion': 1, 'Beauty': 1}",3.45,1278.27,569.6200000000001,7.522340738000338,False,1847.89
O0000299,S0003773,U001688,2025-10-28T08:31:07,11589.97,1474.26,0.0,10115.71,UPI,7,3,Fashion,"{'Fashion': 1, 'Home': 1, 'Books': 1}",4.133333333333334,2890.31,7225.4,9.221943791171151,False,10115.71
O0000300,S0003794,,2025-11-21T16:19:36,4129.25,173.43,0.0,3955.82,NetBanking,5,2,Electronics,"{'Electronics': 1, 'Sports': 1}",4.1,1009.81,2946.01,8.283195951343945,False,3955.82
O0000301,S0003802,U002186,2025-12-16T04:55:15,2288.64,265.11,0.0,2023.53,UPI,2,1,Sports,{'Sports': 1},4.0,629.65,1393.88,7.613092853836121,False,2023.53
O0000302,S0003821,U002199,2025-12-06T08:51:50,3307.72,159.48,0.0,3148.24,Wallet,2,1,Home,{'Home': 1},3.6,1208.7,1939.5399999999997,8.054916432868158,False,3148.24
O0000303,S0003830,U000575,2025-12-09T04:07:46,3025.41,264.58,0.0,2760.83,Wallet,1,1,Sports,{'Sports': 1},3.7,1863.34,897.49,7.923648782473245,False,2760.83
O0000304,S0003835,U001546,2025-10-30T23:30:56,15738.67,1455.47,0.0,14283.2,NetBanking,11,4,Books,"{'Books': 2, 'Fashion': 1, 'Electronics': 1}",3.925,3344.87,10938.330000000002,9.566909310296518,False,14283.2
O0000305,S0003839,U000279,2025-10-28T03:54:51,12825.04,1031.02,0.0,11794.02,NetBanking,7,3,Sports,"{'Sports': 2, 'Electronics': 1}",3.9333333333333336,2958.72,8835.300000000001,9.375432687474081,False,11794.02
O0000306,S0003861,U000994,2026-01-16T13:06:14,3932.12,304.76,0.0,3627.36,Card,3,2,Beauty,"{'Beauty': 1, 'Fashion': 1}",4.449999999999999,1253.68,2373.6800000000003,8.19653603453715,False,3627.36
O0000307,S0003865,,2026-01-18T19:17:04,4262.28,418.3,0.0,3843.98,UPI,2,1,Fashion,{'Fashion': 1},4.7,1199.64,2644.34,8.254523680365748,False,3843.98
O0000308,S0003868,U000168,2025-10-23T11:12:57,3658.87,216.84,0.0,3442.03,Card,3,2,Home,"{'Home': 1, 'Beauty': 1}",4.2,1577.97,1864.0600000000002,8.14410717663196,False,3442.03
O0000309,S0003874,U002087,2025-11-28T10:36:07,5213.82,476.49,0.0,4737.33,UPI,5,3,Sports,"{'Sports': 1, 'Fashion': 1, 'Home': 1}",3.466666666666667,2211.34,2525.99,8.463440031934505,False,4737.33
O0000310,S0003907,U000624,2025-12-16T09:54:59,1713.51,92.35,59.74,1680.9,UPI,1,1,Fashion,{'Fashion': 1},4.3,848.42,832.4800000000001,7.427679385733387,False,1680.9
O0000311,S0003915,,2026-01-16T15:55:43,5499.75,285.89,0.0,5213.86,Wallet,4,2,Electronics,"{'Electronics': 1, 'Books': 1}",4.45,2025.6,3188.2599999999998,8.559267521436938,False,5213.86
O0000312,S0003916,U000445,2025-11-26T00:44:01,3221.23,179.39,0.0,3041.84,Wallet,2,2,Books,"{'Books': 1, 'Home': 1}",4.2,2298.77,743.0700000000002,8.020546568823516,False,3041.84
O0000313,S0003929,U000770,2025-12-10T04:11:58,4026.24,407.39,0.0,3618.85,UPI,4,2,Sports,{'Sports': 2},4.55,1066.03,2552.8199999999997,8.194187867497215,False,3618.85
O0000314,S0003940,U001001,2026-01-14T07:26:26,2050.16,226.63,0.0,1823.53,Card,2,1,Home,{'Home': 1},4.2,547.77,1275.76,7.509077698602378,False,1823.53
O0000315,S0003951,U001639,2025-11-03T19:27:48,1575.5,89.08,99.79,1586.21,UPI,2,1,Books,{'Books': 1},5.0,485.61,1100.6,7.369733036913987,False,1586.21
O0000316,S0003984,,2025-12-04T13:23:27,5174.37,365.45,0.0,4808.92,Card,5,3,Sports,"{'Sports': 2, 'Beauty': 1}",4.3999999999999995,1946.62,2862.3,8.478435730944861,False,4808.92
O0000317,S0003985,,2025-11-20T05:26:42,9868.22,675.19,0.0,9193.03,Card,4,2,Books,"{'Books': 1, 'Fashion': 1}",3.9499999999999997,2465.4700000000003,6727.56,9.126309639358457,False,9193.03
O0000318,S0003986,U000738,2025-12-08T19:10:16,8987.18,358.86,0.0,8628.32,COD,8,4,Sports,"{'Sports': 2, 'Books': 1, 'Home': 1}",4.05,3272.43,5355.889999999999,9.062920986071486,False,8628.32
O0000319,S0003991,U000313,2025-12-25T10:38:54,5173.74,0.0,0.0,5173.74,Card,6,2,Electronics,{'Electronics': 2},4.300000000000001,891.52,4282.219999999999,8.551544375325527,False,5173.74
O0000320,S0004016,U002045,2026-01-14T09:20:30,14923.16,1831.04,0.0,13092.12,UPI,5,2,Sports,{'Sports': 2},3.9,4386.42,8705.7,9.479842180388534,False,13092.12
O0000321,S0004022,U001342,2025-12-18T19:48:27,3401.49,271.77,0.0,3129.72,Wallet,6,2,Electronics,"{'Electronics': 1, 'Sports': 1}",4.15,741.97,2387.75,8.049018289029789,False,3129.72
O0000322,S0004027,U000799,2025-10-29T10:11:41,14223.76,871.61,0.0,13352.15,COD,3,2,Fashion,"{'Fashion': 1, 'Books': 1}",3.65,3757.18,9594.97,9.49950759105156,False,13352.15
O0000323,S0004033,,2026-01-18T18:19:13,14329.94,701.8,0.0,13628.14,UPI,6,3,Home,"{'Home': 1, 'Electronics': 1, 'Sports': 1}",3.766666666666667,3137.36,10490.779999999999,9.519965426588417,False,13628.14
O0000324,S0004044,U001709,2025-12-06T09:33:31,489.18,72.59,105.86,522.45,Card,1,1,Sports,{'Sports': 1},3.2,222.29,300.1600000000001,6.260441514765364,False,522.45
O0000325,S0004066,U001429,2025-11-07T18:50:34,1869.24,78.54,73.86,1864.56,Wallet,2,1,Fashion,{'Fashion': 1},4.0,640.42,1224.1399999999999,7.531316555102988,False,1864.56
O0000326,S0004069,U001692,2025-12-07T04:59:09,13217.02,975.76,0.0,12241.26,Card,7,4,Books,"{'Books': 1, 'Sports': 1, 'Fashion': 1, 'Electronics': 1}",4.025,4603.57,7637.6900000000005,9.41264917954523,False,12241.26
O0000327,S0004071,U001239,2025-11-18T13:57:49,12265.47,576.37,0.0,11689.1,UPI,5,3,Home,"{'Home': 2, 'Books': 1}",3.5,3483.74,8205.36,9.366497608749457,False,11689.1
O0000328,S0004076,U001756,2025-11-20T17:25:44,2385.74,139.08,0.0,2246.66,NetBanking,2,1,Electronics,{'Electronics': 1},3.4,711.97,1534.6899999999998,7.717644954023219,False,2246.66
O0000329,S0004092,U001703,2026-01-04T23:56:23,3025.41,227.16,0.0,2798.25,COD,1,1,Sports,{'Sports': 1},3.7,1863.34,934.9100000000001,7.937106803140306,False,2798.25
O0000330,S0004093,U001025,2025-12-23T17:36:22,2154.05,131.62,0.0,2022.43,Wallet,1,1,Fashion,{'Fashion': 1},4.1,1180.96,841.47,7.6125493701914815,False,2022.43
O0000331,S0004129,U000612,2026-01-11T08:27:09,13730.95,1159.53,0.0,12571.42,Card,7,4,Electronics,"{'Electronics': 2, 'Home': 1, 'Beauty': 1}",4.15,4921.47,7649.95,9.439260804931822,False,12571.42
O0000332,S0004135,U001167,2025-12-19T17:24:20,6918.16,852.83,0.0,6065.33,NetBanking,5,3,Fashion,"{'Fashion': 1, 'Sports': 1, 'Home': 1}",3.9333333333333336,2843.32,3222.0099999999998,8.710509088351406,False,6065.33
O0000333,S0004143,U002103,2025-12-31T10:44:44,17692.22,593.28,0.0,17098.94,Card,10,4,Beauty,"{'Beauty': 2, 'Fashion': 1, 'Electronics': 1}",4.675,3884.71,13214.23,9.746830233712666,False,17098.94
O0000334,S0004150,U000256,2025-12-25T06:15:33,3448.9,229.88,0.0,3219.02,UPI,2,1,Sports,{'Sports': 1},4.2,831.06,2387.96,8.077142849699289,False,3219.02
O0000335,S0004164,U001689,2026-01-11T14:50:30,2279.4,108.48,0.0,2170.92,Card,3,1,Electronics,{'Electronics': 1},4.6,429.55,1741.3700000000001,7.683366847962973,False,2170.92
O0000336,S0004170,U001716,2025-11-30T14:56:35,6819.58,590.15,0.0,6229.43,Card,7,4,Electronics,"{'Electronics': 3, 'Books': 1}",4.0,3199.7200000000003,3029.71,8.737200630266441,False,6229.43
O0000337,S0004171,U001304,2025-11-30T01:39:18,2658.82,296.15,0.0,2362.67,UPI,2,1,Home,{'Home': 1},3.6,642.93,1719.7400000000002,7.7679707748732225,False,2362.67
O0000338,S0004172,U000758,2025-11-04T14:19:05,8243.94,404.16,0.0,7839.78,Wallet,6,3,Sports,"{'Sports': 2, 'Beauty': 1}",4.166666666666667,2268.82,5570.959999999999,8.96709359819159,False,7839.78
O0000339,S0004179,,2025-11-28T17:15:28,12657.34,0.0,0.0,12657.34,UPI,6,3,Sports,"{'Sports': 1, 'Beauty': 1, 'Books': 1}",4.2,2870.73,9786.61,9.446071565458004,False,12657.34
O0000340,S0004184,U001363,2025-11-05T22:05:47,10283.9,1308.11,0.0,8975.79,Wallet,7,4,Fashion,"{'Fashion': 2, 'Books': 1, 'Sports': 1}",4.5,3577.96,5397.830000000001,9.102397636367325,False,8975.79
O0000341,S0004186,U001122,2025-12-30T16:51:53,6413.98,178.89,0.0,6235.09,UPI,5,3,Fashion,"{'Fashion': 1, 'Books': 1, 'Sports': 1}",4.066666666666666,2637.9700000000003,3597.12,8.738108662401938,False,6235.09
O0000342,S0004196,U001495,2025-12-23T01:43:39,3153.22,152.44,0.0,3000.78,COD,2,1,Home,{'Home': 1},4.1,1112.46,1888.3200000000002,8.006960725030954,False,3000.78
O0000343,S0004204,U000178,2025-11-25T09:53:13,3259.82,120.0,0.0,3139.82,Wallet,2,1,Home,{'Home': 1},3.6,784.02,2355.8,8.052239191306303,False,3139.82
O0000344,S0004208,U001567,2025-11-20T11:06:02,11192.72,1470.18,0.0,9722.54,COD,11,4,Books,"{'Books': 1, 'Sports': 1, 'Electronics': 1, 'Home': 1}",4.075,2419.3599999999997,7303.180000000001,9.182305028681526,False,9722.54
O0000345,S0004223,U000142,2025-12-16T23:21:24,5136.9,764.75,0.0,4372.15,Card,3,1,Books,{'Books': 1},4.1,999.72,3372.4299999999994,8.383238852219565,False,4372.15
O0000346,S0004228,U001388,2025-12-28T10:30:08,5617.66,445.6,0.0,5172.06,UPI,6,4,Electronics,"{'Electronics': 2, 'Sports': 2}",4.35,2598.45,2573.6100000000006,8.551219668621734,False,5172.06
O0000347,S0004253,U002120,2025-12-31T16:03:28,3527.49,132.36,0.0,3395.13,Wallet,3,1,Books,{'Books': 1},4.2,754.73,2640.4,8.130391827028365,False,3395.13
O0000348,S0004261,,2026-01-04T10:47:11,9227.39,459.05,0.0,8768.34,Card,8,3,Home,"{'Home': 2, 'Sports': 1}",3.5666666666666664,2159.45,6608.89,9.07901682597787,False,8768.34
O0000349,S0004288,U001750,2025-12-14T09:49:43,4243.34,689.81,0.0,3553.53,UPI,3,2,Home,"{'Home': 1, 'Beauty': 1}",4.75,1773.35,1780.1800000000003,8.175978125339547,False,3553.53
O0000350,S0004337,U000897,2025-12-28T05:33:46,10021.21,723.85,0.0,9297.36,Card,10,4,Books,"{'Books': 2, 'Fashion': 1, 'Home': 1}",3.75,2422.46,6874.900000000001,9.13759331950488,False,9297.36
O0000351,S0004351,U000249,2026-01-07T02:31:55,1114.38,83.27,81.02,1112.13,Card,1,1,Home,{'Home': 1},4.4,818.69,293.44000000000005,7.014931145892344,False,1112.13
O0000352,S0004354,U002192,2026-01-18T19:25:42,18086.45,1554.67,0.0,16531.78,Card,4,3,Home,"{'Home': 1, 'Beauty': 1, 'Books': 1}",3.8000000000000003,6208.18,10323.599999999999,9.713100355742917,False,16531.78
O0000353,S0004372,U001569,2025-11-29T18:28:58,4120.87,354.9,0.0,3765.97,COD,3,2,Sports,"{'Sports': 1, 'Home': 1}",3.8,1711.9299999999998,2054.04,8.23402624376333,False,3765.97
O0000354,S0004382,U000065,2025-12-01T23:31:23,2568.39,295.49,0.0,2272.9,Wallet,3,1,Fashion,{'Fashion': 1},4.6,505.86,1767.04,7.729251697969746,False,2272.9
O0000355,S0004397,U001243,2025-11-07T09:52:13,13841.35,1591.76,0.0,12249.59,Card,9,4,Electronics,"{'Electronics': 2, 'Books': 1, 'Sports': 1}",4.05,4389.14,7860.45,9.413329378078366,False,12249.59
O0000356,S0004407,U000776,2025-12-08T01:20:48,6741.17,434.01,0.0,6307.16,UPI,4,3,Home,"{'Home': 2, 'Books': 1}",4.666666666666667,3307.05,3000.1099999999997,8.749599312377613,False,6307.16
O0000357,S0004418,U001105,2026-01-16T15:30:55,5894.74,404.34,0.0,5490.4,COD,7,4,Beauty,"{'Beauty': 1, 'Sports': 1, 'Electronics': 1, 'Books': 1}",4.525,2468.62,3021.7799999999997,8.610938511101748,False,5490.4
O0000358,S0004422,U001641,2025-11-26T17:41:13,3225.4,359.25,0.0,2866.15,UPI,2,1,Fashion,{'Fashion': 1},4.1,836.82,2029.33,7.961073784012486,False,2866.15
O0000359,S0004439,U000198,2026-01-15T15:01:09,16313.93,246.67,0.0,16067.26,NetBanking,8,3,Sports,"{'Sports': 1, 'Home': 1, 'Fashion': 1}",3.8666666666666667,3276.79,12790.470000000001,9.684601176578031,False,16067.26
O0000360,S0004476,U001745,2025-12-09T08:49:35,11350.99,1158.17,0.0,10192.82,Wallet,10,4,Sports,"{'Sports': 3, 'Fashion': 1}",3.8,3013.34,7179.48,9.229536933298537,False,10192.82
O0000361,S0004482,,2025-11-10T21:42:52,4342.76,405.84,0.0,3936.92,UPI,2,2,Fashion,"{'Fashion': 1, 'Sports': 1}",3.8499999999999996,2895.86,1041.06,8.27840794411207,False,3936.92
O0000362,S0004501,U001483,2026-01-09T23:06:50,1760.7,118.21,118.49,1760.98,COD,2,1,Books,{'Books': 1},4.2,494.83,1266.15,7.474193455693907,False,1760.98
O0000363,S0004534,U001936,2025-10-22T17:41:11,4352.51,185.65,0.0,4166.86,NetBanking,4,2,Beauty,"{'Beauty': 1, 'Fashion': 1}",3.7,1767.17,2399.6899999999996,8.335157993617631,False,4166.86
O0000364,S0004574,U001746,2026-01-04T08:32:18,8659.44,729.85,0.0,7929.59,NetBanking,5,3,Books,"{'Books': 1, 'Fashion': 1, 'Home': 1}",4.433333333333334,2981.2799999999997,4948.31,8.978482712870104,False,7929.59
O0000365,S0004575,U002180,2026-01-05T11:14:05,5393.95,114.79,0.0,5279.16,NetBanking,5,3,Home,"{'Home': 1, 'Beauty': 1, 'Sports': 1}",3.533333333333333,1883.6299999999999,3395.5299999999997,8.571711679271482,False,5279.16
O0000366,S0004582,U001106,2025-11-26T18:13:11,1652.7,136.24,56.46,1572.92,UPI,2,1,Sports,{'Sports': 1},4.5,571.2,1001.72,7.361324601764448,False,1572.92
O0000367,S0004596,U000476,2025-11-20T23:41:53,8364.07,528.86,0.0,7835.21,Card,4,3,Sports,"{'Sports': 1, 'Fashion': 1, 'Books': 1}",3.8333333333333335,3452.8900000000003,4382.32,8.966510578092777,False,7835.21
O0000368,S0004620,U001710,2026-01-02T06:31:40,9199.92,1172.56,0.0,8027.36,COD,8,3,Sports,"{'Sports': 1, 'Books': 1, 'Beauty': 1}",3.6666666666666665,2195.85,5831.51,8.990735551960137,False,8027.36
O0000369,S0004679,U000738,2025-11-21T06:25:05,11667.8,477.73,0.0,11190.07,COD,7,4,Home,"{'Home': 1, 'Sports': 1, 'Electronics': 1, 'Fashion': 1}",3.9,3462.33,7727.74,9.322871417824825,False,11190.07
O0000370,S0004688,U001333,2025-12-10T07:00:50,4262.28,112.87,0.0,4149.41,NetBanking,2,1,Fashion,{'Fashion': 1},4.7,1199.64,2949.7699999999995,8.330962403525545,False,4149.41
O0000371,S0004706,U001712,2025-11-07T21:53:11,6182.76,274.91,0.0,5907.85,Card,4,2,Electronics,"{'Electronics': 1, 'Home': 1}",3.8,1732.94,4174.91,8.684206506017548,False,5907.85
O0000372,S0004715,U000908,2025-12-17T08:38:28,9833.08,659.12,0.0,9173.96,UPI,4,2,Sports,"{'Sports': 1, 'Books': 1}",3.85,3217.7700000000004,5956.189999999999,9.124233313240243,False,9173.96
O0000373,S0004729,U001704,2025-12-11T10:08:51,14851.37,1865.67,0.0,12985.7,UPI,7,4,Fashion,"{'Fashion': 1, 'Books': 1, 'Home': 1, 'Electronics': 1}",4.1,5474.32,7511.380000000001,9.47168103582018,False,12985.7
O0000374,S0004736,U002048,2025-11-26T07:37:38,2495.0,141.29,0.0,2353.71,Card,4,2,Books,"{'Books': 1, 'Home': 1}",4.0,694.76,1658.95,7.764172856617358,False,2353.71
O0000375,S0004778,,2025-11-19T19:34:27,3004.54,290.19,0.0,2714.35,UPI,3,2,Home,"{'Home': 1, 'Fashion': 1}",4.1,1586.8600000000001,1127.4899999999998,7.906676137503243,False,2714.35
O0000376,S0004793,U002036,2025-12-21T08:44:45,8940.57,321.84,0.0,8618.73,UPI,8,3,Books,"{'Books': 1, 'Beauty': 1, 'Electronics': 1}",4.333333333333333,2071.68,6547.049999999999,9.061809040661378,False,8618.73
O0000377,S0004807,U000246,2026-01-11T08:39:04,3578.61,221.72,0.0,3356.89,COD,3,1,Electronics,{'Electronics': 1},3.4,711.97,2644.92,8.119068079507139,False,3356.89
