user_id,signup_date,city_tier,segment,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,total_spend,repeat_rate_flag,user_value_band
U000615,2025-12-16,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000616,2025-10-27,1,regular,web,2.0,1.0,2025-10-23 11:51:32,2025-10-23 11:51:32,10674.12,False,High
U000617,2025-10-27,3,regular,web,5.0,0.0,,,0.0,False,No Purchase
U000618,2025-08-24,1,premium,mobile,1.0,0.0,,,0.0,False,No Purchase
U000619,2025-08-17,1,regular,web,7.0,0.0,,,0.0,False,No Purchase
U000620,2026-01-08,2,premium,web,4.0,0.0,,,0.0,False,No Purchase
U000621,2025-11-23,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000622,2025-07-20,3,premium,web,4.0,1.0,2026-01-18 12:58:28,2026-01-18 12:58:28,8257.66,False,High
U000623,2026-01-06,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000624,2025-10-23,1,regular,mobile,5.0,1.0,2025-12-16 09:54:59,2025-12-16 09:54:59,1680.9,False,High
U000625,2025-09-01,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000626,2025-09-14,1,premium,mobile,3.0,1.0,2026-01-05 15:50:41,2026-01-05 15:50:41,16261.45,False,High
U000627,2025-11-22,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000628,2025-09-10,2,regular,web,4.0,1.0,2025-12-30 06:47:13,2025-12-30 06:47:13,5895.8,False,High
U000629,2025-10-22,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U000630,2025-11-19,3,premium,mobile,5.0,0.0,,,0.0,False,No Purchase
U000631,2025-08-03,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000632,2026-01-07,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000633,2025-09-06,1,regular,web,2.0,1.0,2025-12-24 14:12:37,2025-12-24 14:12:37,6251.26,False,High
U000634,2025-09-19,2,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U000635,2025-11-17,2,value,mobile,2.0,1.0,2025-12-28 12:21:01,2025-12-28 12:21:01,14998.36,False,High
U000636,2025-10-29,1,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000637,2025-09-23,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000638,2025-11-06,2,premium,mobile,5.0,2.0,2025-12-30 08:25:23,2026-01-19 01:14:32,22894.760000000002,True,High
U000639,2025-12-30,1,premium,web,7.0,0.0,,,0.0,False,No Purchase
U000640,2025-12-08,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000641,2025-12-13,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000642,2025-08-16,1,value,web,1.0,1.0,2025-12-30 08:18:32,2025-12-30 08:18:32,4356.86,False,High
U000643,2025-09-19,2,premium,mobile,0.0,0.0,,,0.0,False,No Purchase
U000644,2025-10-17,3,value,web,2.0,0.0,,,0.0,False,No Purchase
U000645,2025-07-02,3,regular,web,7.0,0.0,,,0.0,False,No Purchase
U000646,2025-12-02,3,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U000647,2025-08-30,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000648,2025-08-21,3,value,mobile,2.0,1.0,2025-10-21 20:05:05,2025-10-21 20:05:05,4768.5,False,High
U000649,2025-08-16,1,value,mobile,6.0,1.0,2025-12-25 01:29:35,2025-12-25 01:29:35,2313.82,False,High
U000650,2025-08-21,2,premium,web,3.0,0.0,,,0.0,False,No Purchase
U000651,2025-09-02,1,regular,mobile,6.0,0.0,,,0.0,False,No Purchase
U000652,2025-10-28,2,value,web,8.0,1.0,2026-01-11 04:42:13,2026-01-11 04:42:13,14385.61,False,High
U000653,2025-10-23,2,regular,web,4.0,1.0,2025-11-13 23:23:15,2025-11-13 23:23:15,8296.52,False,High
U000654,2025-08-16,1,value,web,2.0,0.0,,,0.0,False,No Purchase
U000655,2025-08-05,3,premium,mobile,3.0,1.0,2025-11-25 09:47:29,2025-11-25 09:47:29,10379.08,False,High
U000656,2025-12-13,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U000657,2025-07-12,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U000658,2025-10-09,1,value,web,0.0,0.0,,,0.0,False,No Purchase
U000659,2025-10-10,2,regular,web,6.0,1.0,2025-11-21 12:16:17,2025-11-21 12:16:17,6357.77,False,High
U000660,2025-10-22,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U000661,2025-12-26,2,regular,web,7.0,1.0,2025-12-18 05:15:03,2025-12-18 05:15:03,16795.41,False,High
U000662,2025-11-01,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000663,2026-01-13,3,value,mobile,9.0,1.0,2025-11-22 06:41:29,2025-11-22 06:41:29,8762.86,False,High
U000664,2025-12-23,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U000665,2025-08-07,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U000666,2025-08-13,2,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U000667,2025-09-03,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U000668,2025-09-13,3,premium,web,8.0,0.0,,,0.0,False,No Purchase
U000669,2025-10-17,2,value,web,0.0,0.0,,,0.0,False,No Purchase
U000670,2025-08-11,3,value,web,4.0,2.0,2025-11-11 21:48:04,2025-12-19 03:20:38,7177.89,True,High
U000671,2025-08-09,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U000672,2025-09-11,3,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000673,2025-11-11,2,regular,web,4.0,1.0,2025-11-29 18:50:42,2025-11-29 18:50:42,5195.92,False,High
U000674,2025-11-14,1,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000675,2026-01-14,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U000676,2025-08-04,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000677,2025-09-13,2,regular,mobile,0.0,0.0,,,0.0,False,No Purchase
U000678,2026-01-12,2,premium,web,4.0,0.0,,,0.0,False,No Purchase
U000679,2025-11-15,2,premium,web,1.0,0.0,,,0.0,False,No Purchase
U000680,2025-10-25,2,regular,web,5.0,1.0,2026-01-10 14:53:30,2026-01-10 14:53:30,7590.09,False,High
U000681,2025-10-14,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000682,2025-07-09,1,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000683,2025-12-28,1,regular,web,4.0,1.0,2025-10-24 03:21:55,2025-10-24 03:21:55,5589.41,False,High
U000684,2025-11-01,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000685,2025-10-21,3,value,web,3.0,1.0,2025-11-24 22:42:15,2025-11-24 22:42:15,3780.77,False,High
U000686,2025-10-14,3,regular,web,5.0,0.0,,,0.0,False,No Purchase
U000687,2025-09-13,3,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U000688,2025-08-15,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U000689,2025-11-29,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U000690,2025-10-08,2,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U000691,2025-06-30,2,value,web,5.0,1.0,2025-12-28 18:50:26,2025-12-28 18:50:26,2759.32,False,High
U000692,2025-09-15,2,regular,mobile,2.0,1.0,2025-11-14 02:49:19,2025-11-14 02:49:19,2811.75,False,High
U000693,2026-01-04,3,premium,web,3.0,0.0,,,0.0,False,No Purchase
U000694,2025-09-09,2,premium,web,1.0,0.0,,,0.0,False,No Purchase
U000695,2025-09-18,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U000696,2025-11-01,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000697,2025-12-08,1,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000698,2025-11-10,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U000699,2025-12-18,1,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000700,2025-07-17,3,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U000701,2026-01-03,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U000702,2025-12-30,3,regular,mobile,0.0,0.0,,,0.0,False,No Purchase
U000703,2025-10-10,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000704,2025-11-01,1,regular,mobile,2.0,1.0,2025-11-04 06:59:40,2025-11-04 06:59:40,3417.09,False,High
U000705,2025-08-07,1,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000706,2025-09-25,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000707,2025-08-05,2,value,mobile,8.0,0.0,,,0.0,False,No Purchase
U000708,2025-06-28,3,value,web,5.0,0.0,,,0.0,False,No Purchase
U000709,2026-01-15,1,value,web,8.0,0.0,,,0.0,False,No Purchase
U000710,2025-08-16,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000711,2025-10-25,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U000712,2025-08-25,1,value,web,5.0,0.0,,,0.0,False,No Purchase
U000713,2025-09-09,2,value,web,5.0,2.0,2025-12-17 04:51:03,2025-12-17 04:51:23,25597.75,True,High
U000714,2025-09-14,3,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000715,2025-09-01,2,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U000716,2025-11-04,2,premium,mobile,1.0,0.0,,,0.0,False,No Purchase
U000717,2026-01-11,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000718,2025-09-21,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000719,2026-01-13,3,value,mobile,2.0,1.0,2025-12-11 08:00:07,2025-12-11 08:00:07,2590.49,False,High
U000720,2025-11-10,3,regular,web,0.0,0.0,,,0.0,False,No Purchase
U000721,2025-10-28,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000722,2025-08-12,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000723,2025-07-06,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U000724,2025-12-19,1,regular,web,4.0,1.0,2026-01-11 04:06:52,2026-01-11 04:06:52,1213.31,False,High
U000725,2025-10-21,2,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U000726,2025-09-18,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U000727,2025-12-10,1,regular,mobile,6.0,1.0,2025-10-25 16:06:22,2025-10-25 16:06:22,5663.5,False,High
U000728,2025-08-27,1,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000729,2025-12-05,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U000730,2025-08-31,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000731,2026-01-02,1,value,mobile,1.0,1.0,2025-11-28 14:04:43,2025-11-28 14:04:43,12339.29,False,High
U000732,2025-08-18,2,regular,mobile,4.0,1.0,2025-11-10 03:30:57,2025-11-10 03:30:57,8216.83,False,High
U000733,2025-07-22,3,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000734,2025-11-17,2,value,web,0.0,0.0,,,0.0,False,No Purchase
U000735,2025-07-27,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U000736,2026-01-08,1,premium,mobile,3.0,0.0,,,0.0,False,No Purchase
U000737,2025-11-08,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000738,2025-08-10,2,regular,web,4.0,2.0,2025-11-21 06:25:05,2025-12-08 19:10:16,19818.39,True,High
U000739,2025-08-06,3,regular,web,6.0,1.0,2026-01-12 14:51:51,2026-01-12 14:51:51,4095.09,False,High
U000740,2026-01-03,2,regular,web,4.0,1.0,2025-12-06 02:22:14,2025-12-06 02:22:14,1885.61,False,High
U000741,2025-10-29,2,regular,web,5.0,1.0,2025-11-28 21:40:15,2025-11-28 21:40:15,14919.19,False,High
U000742,2025-12-28,3,value,mobile,4.0,1.0,2025-11-12 20:34:27,2025-11-12 20:34:27,7089.88,False,High
U000743,2025-07-16,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000744,2026-01-03,2,regular,mobile,8.0,0.0,,,0.0,False,No Purchase
U000745,2025-10-10,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U000746,2025-11-10,1,regular,web,6.0,1.0,2025-12-15 22:29:17,2025-12-15 22:29:17,7289.84,False,High
U000747,2025-09-09,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U000748,2025-07-05,3,regular,web,5.0,1.0,2025-12-23 20:56:50,2025-12-23 20:56:50,7695.28,False,High
U000749,2026-01-10,1,regular,web,3.0,1.0,2025-11-12 10:51:02,2025-11-12 10:51:02,7249.5,False,High
U000750,2026-01-18,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000751,2025-09-07,1,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U000752,2026-01-07,1,premium,web,4.0,0.0,,,0.0,False,No Purchase
U000753,2025-07-28,2,regular,web,5.0,1.0,2025-12-31 21:33:52,2025-12-31 21:33:52,7070.31,False,High
U000754,2025-07-25,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000755,2025-07-08,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000756,2025-09-13,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U000757,2025-07-04,3,value,web,1.0,0.0,,,0.0,False,No Purchase
U000758,2025-09-14,2,regular,web,4.0,1.0,2025-11-04 14:19:05,2025-11-04 14:19:05,7839.78,False,High
U000759,2025-07-22,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U000760,2025-11-23,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000761,2025-12-15,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000762,2025-11-14,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000763,2025-08-04,2,value,web,6.0,0.0,,,0.0,False,No Purchase
U000764,2025-12-01,1,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000765,2025-08-14,3,regular,mobile,2.0,1.0,2025-12-22 04:54:50,2025-12-22 04:54:50,10667.23,False,High
U000766,2025-11-29,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000767,2025-10-20,1,value,mobile,5.0,1.0,2025-11-16 07:36:48,2025-11-16 07:36:48,6437.47,False,High
U000768,2025-09-08,1,regular,mobile,3.0,1.0,2025-10-25 19:35:25,2025-10-25 19:35:25,6281.05,False,High
U000769,2025-07-10,2,value,web,1.0,0.0,,,0.0,False,No Purchase
U000770,2025-12-14,3,regular,web,4.0,1.0,2025-12-10 04:11:58,2025-12-10 04:11:58,3618.85,False,High
U000771,2026-01-06,1,value,web,2.0,0.0,,,0.0,False,No Purchase
U000772,2025-11-10,3,premium,web,3.0,0.0,,,0.0,False,No Purchase
U000773,2026-01-11,3,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000774,2026-01-05,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000775,2025-08-03,1,value,web,6.0,1.0,2025-12-20 18:54:53,2025-12-20 18:54:53,7736.67,False,High
U000776,2025-11-23,1,regular,web,3.0,1.0,2025-12-08 01:20:48,2025-12-08 01:20:48,6307.16,False,High
U000777,2025-09-04,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000778,2025-10-03,2,regular,mobile,7.0,0.0,,,0.0,False,No Purchase
U000779,2025-07-26,2,value,web,0.0,0.0,,,0.0,False,No Purchase
U000780,2026-01-14,3,value,web,5.0,1.0,2026-01-07 19:11:51,2026-01-07 19:11:51,7488.56,False,High
U000781,2025-11-22,1,value,web,2.0,0.0,,,0.0,False,No Purchase
U000782,2025-08-18,3,premium,mobile,3.0,0.0,,,0.0,False,No Purchase
U000783,2025-09-09,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000784,2025-09-20,3,value,mobile,8.0,1.0,2025-12-19 01:21:03,2025-12-19 01:21:03,8092.77,False,High
U000785,2025-11-27,2,premium,web,4.0,0.0,,,0.0,False,No Purchase
U000786,2026-01-03,3,value,web,4.0,1.0,2025-12-23 21:36:09,2025-12-23 21:36:09,5688.28,False,High
U000787,2025-08-29,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000788,2025-09-30,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000789,2025-10-26,3,premium,web,4.0,1.0,2026-01-15 19:01:18,2026-01-15 19:01:18,1033.15,False,High
U000790,2025-09-14,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000791,2025-10-07,2,regular,web,0.0,0.0,,,0.0,False,No Purchase
U000792,2025-07-15,1,premium,web,3.0,0.0,,,0.0,False,No Purchase
U000793,2025-07-28,1,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U000794,2025-09-15,2,premium,web,7.0,1.0,2026-01-07 05:42:11,2026-01-07 05:42:11,4474.05,False,High
U000795,2026-01-01,2,regular,web,0.0,0.0,,,0.0,False,No Purchase
U000796,2025-09-04,2,premium,web,7.0,1.0,2026-01-17 00:42:13,2026-01-17 00:42:13,3255.34,False,High
U000797,2025-08-14,2,value,mobile,6.0,2.0,2025-11-22 21:36:59,2025-12-23 01:14:43,20616.260000000002,True,High
U000798,2025-11-26,3,value,web,3.0,3.0,2025-11-01 18:44:02,2025-12-12 15:53:11,14520.599999999999,True,High
U000799,2026-01-08,3,regular,web,5.0,1.0,2025-10-29 10:11:41,2025-10-29 10:11:41,13352.15,False,High
U000800,2025-09-27,1,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U000801,2025-06-25,3,regular,mobile,3.0,1.0,2025-10-31 06:49:16,2025-10-31 06:49:16,3028.3,False,High
U000802,2025-11-14,2,premium,mobile,1.0,0.0,,,0.0,False,No Purchase
U000803,2025-09-18,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U000804,2025-11-11,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U000805,2025-08-20,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000806,2025-06-23,3,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U000807,2025-09-03,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U000808,2025-11-18,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U000809,2025-09-13,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000810,2025-08-08,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000811,2025-09-28,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U000812,2025-11-28,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000813,2025-07-18,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000814,2025-11-15,1,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U000815,2025-11-10,2,premium,web,1.0,0.0,,,0.0,False,No Purchase
U000816,2025-09-09,3,regular,web,4.0,2.0,2025-12-09 17:08:41,2026-01-14 22:12:19,15354.4,True,High
U000817,2026-01-13,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U000818,2025-12-28,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000819,2025-08-28,2,regular,web,8.0,0.0,,,0.0,False,No Purchase
U000820,2025-06-29,3,premium,web,2.0,0.0,,,0.0,False,No Purchase
U000821,2025-08-27,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000822,2025-08-05,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000823,2025-10-16,3,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U000824,2026-01-02,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U000825,2025-12-23,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000826,2025-08-26,2,regular,mobile,4.0,1.0,2025-11-14 07:49:52,2025-11-14 07:49:52,5210.64,False,High
U000827,2025-09-21,3,regular,web,6.0,0.0,,,0.0,False,No Purchase
U000828,2025-07-01,1,value,web,5.0,1.0,2025-10-30 08:45:06,2025-10-30 08:45:06,4552.05,False,High
U000829,2025-10-15,1,premium,web,1.0,0.0,,,0.0,False,No Purchase
U000830,2025-07-06,3,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000831,2026-01-06,2,premium,web,2.0,1.0,2025-12-14 02:07:59,2025-12-14 02:07:59,8200.0,False,High
U000832,2025-12-22,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U000833,2025-08-07,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000834,2025-11-17,2,regular,web,6.0,0.0,,,0.0,False,No Purchase
U000835,2025-10-20,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000836,2025-12-08,1,value,web,1.0,0.0,,,0.0,False,No Purchase
U000837,2025-10-01,2,premium,web,4.0,0.0,,,0.0,False,No Purchase
U000838,2025-08-02,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000839,2025-11-04,1,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000840,2025-07-10,3,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U000841,2025-10-24,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U000842,2025-08-07,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U000843,2025-11-14,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U000844,2025-12-14,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U000845,2025-07-16,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000846,2025-09-15,2,regular,web,3.0,1.0,2025-12-04 04:42:27,2025-12-04 04:42:27,2562.23,False,High
U000847,2025-11-24,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U000848,2025-07-27,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U000849,2025-10-20,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U000850,2025-11-11,1,value,web,4.0,0.0,,,0.0,False,No Purchase
U000851,2025-09-05,3,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000852,2025-12-15,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U000853,2025-10-08,2,premium,mobile,2.0,1.0,2025-11-27 11:31:37,2025-11-27 11:31:37,4722.98,False,High
U000854,2025-11-02,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U000855,2025-07-23,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U000856,2025-06-28,2,premium,mobile,3.0,1.0,2025-10-24 16:50:38,2025-10-24 16:50:38,8599.84,False,High
U000857,2025-07-04,2,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U000858,2025-12-30,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000859,2025-12-25,1,premium,mobile,3.0,0.0,,,0.0,False,No Purchase
U000860,2025-12-10,3,premium,web,2.0,0.0,,,0.0,False,No Purchase
U000861,2025-08-04,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000862,2025-10-11,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U000863,2025-12-07,2,regular,web,6.0,0.0,,,0.0,False,No Purchase
U000864,2025-11-12,1,premium,web,4.0,0.0,,,0.0,False,No Purchase
U000865,2025-07-17,3,premium,web,2.0,0.0,,,0.0,False,No Purchase
U000866,2025-12-28,3,value,web,5.0,0.0,,,0.0,False,No Purchase
U000867,2025-07-27,3,regular,mobile,7.0,0.0,,,0.0,False,No Purchase
U000868,2025-07-29,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000869,2025-12-29,1,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U000870,2025-10-03,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000871,2025-09-09,1,value,mobile,3.0,1.0,2025-12-30 09:41:32,2025-12-30 09:41:32,1902.33,False,High
U000872,2025-10-17,1,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U000873,2026-01-15,1,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U000874,2025-07-18,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000875,2025-11-29,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U000876,2025-09-01,1,regular,web,4.0,1.0,2025-10-29 03:45:19,2025-10-29 03:45:19,3894.89,False,High
U000877,2025-07-18,3,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U000878,2025-09-20,2,premium,mobile,3.0,0.0,,,0.0,False,No Purchase
U000879,2025-10-16,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U000880,2025-08-05,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U000881,2025-09-16,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U000882,2025-11-03,2,value,web,5.0,0.0,,,0.0,False,No Purchase
U000883,2025-10-22,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U000884,2025-11-22,3,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U000885,2025-12-16,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U000886,2025-09-17,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U000887,2025-09-20,2,regular,web,4.0,1.0,2025-12-24 20:47:30,2025-12-24 20:47:30,2710.42,False,High
U000888,2025-10-05,1,value,web,2.0,1.0,2025-12-17 07:11:17,2025-12-17 07:11:17,1847.89,False,High
U000889,2025-10-20,3,regular,web,5.0,0.0,,,0.0,False,No Purchase
U000890,2025-07-16,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000891,2025-08-28,1,value,mobile,4.0,1.0,2025-12-11 14:31:30,2025-12-11 14:31:30,11887.53,False,High
U000892,2025-07-29,1,regular,web,6.0,0.0,,,0.0,False,No Purchase
U000893,2025-09-12,3,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U000894,2026-01-13,2,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U000895,2025-10-23,2,regular,web,6.0,0.0,,,0.0,False,No Purchase
U000896,2025-09-21,3,premium,mobile,4.0,1.0,2025-11-14 10:07:24,2025-11-14 10:07:24,12207.85,False,High
U000897,2025-10-20,1,premium,mobile,6.0,1.0,2025-12-28 05:33:46,2025-12-28 05:33:46,9297.36,False,High
U000898,2025-11-10,3,premium,mobile,4.0,1.0,2025-11-18 02:00:40,2025-11-18 02:00:40,7827.21,False,High
U000899,2025-09-22,2,regular,web,3.0,1.0,2026-01-11 12:40:27,2026-01-11 12:40:27,4367.9,False,High
U000900,2025-09-25,1,value,web,6.0,1.0,2025-10-25 19:37:15,2025-10-25 19:37:15,7887.78,False,High
U000901,2025-11-17,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U000902,2025-07-06,3,value,web,5.0,0.0,,,0.0,False,No Purchase
U000903,2025-10-14,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U000904,2025-10-16,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U000905,2025-11-29,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U000906,2026-01-15,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U000907,2025-12-07,2,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U000908,2025-10-07,2,regular,web,4.0,1.0,2025-12-17 08:38:28,2025-12-17 08:38:28,9173.96,False,High
U000909,2025-07-29,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U000910,2025-10-24,1,premium,mobile,1.0,0.0,,,0.0,False,No Purchase
U000911,2025-12-15,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U000912,2026-01-05,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000913,2025-12-13,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U000914,2025-08-02,1,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000915,2025-11-20,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U000916,2025-12-25,2,value,web,4.0,1.0,2025-12-02 09:40:14,2025-12-02 09:40:14,1469.77,False,High
U000917,2025-11-13,1,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U000918,2025-11-14,1,value,web,3.0,0.0,,,0.0,False,No Purchase
