session_id,user_id,start_ts,device,channel,campaign_id,variant,is_new_user,add_to_cart,begin_checkout,landing_view,payment_attempt,product_view,purchase,has_product_view,has_add_to_cart,has_begin_checkout,has_payment_attempt,has_purchase,session_duration_sec,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,gross_amount,discount_amount,net_amount
S0004958,U001829,2025-12-14 06:54:20,mobile,organic,C011,nan,0,,,2025-12-14 06:55:48,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004959,U002065,2025-10-31 06:07:13,web,paid_social,C028,a,1,,,2025-10-31 06:08:34,,2025-10-31 06:08:40,,True,False,False,False,False,87.0,,,,0.0,0.0,0.0
S0004960,U000366,2025-11-29 16:48:50,mobile,referral,C008,nan,1,,,2025-11-29 16:48:57,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004961,,2025-12-15 11:43:40,web,paid_social,C029,nan,0,,,2025-12-15 11:43:45,,2025-12-15 11:43:58,,True,False,False,False,False,18.0,,,,0.0,0.0,0.0
S0004962,U001953,2025-10-28 19:24:49,mobile,referral,C019,nan,0,,,2025-10-28 19:25:25,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004963,U001191,2025-10-31 11:20:02,mobile,email,C036,nan,1,2025-10-31 11:23:21,2025-10-31 11:24:22,2025-10-31 11:20:43,2025-10-31 11:24:40,2025-10-31 11:22:06,2025-10-31 11:25:37,True,True,True,True,True,335.0,199.0,260.0,335.0,4316.72,513.83,3802.89
S0004964,U000108,2026-01-18 20:29:44,web,organic,C030,a,1,,,2026-01-18 20:31:32,,2026-01-18 20:32:59,,True,False,False,False,False,195.0,,,,0.0,0.0,0.0
S0004965,U001520,2025-11-20 08:12:06,web,search,C005,b,1,2025-11-20 08:15:42,,2025-11-20 08:12:38,,2025-11-20 08:14:13,,True,True,False,False,False,216.0,216.0,,,0.0,0.0,0.0
S0004966,U002032,2025-11-21 21:59:53,nan,organic,C028,a,0,,,2025-11-21 22:00:02,,2025-11-21 22:00:16,,True,False,False,False,False,23.0,,,,0.0,0.0,0.0
S0004967,,2025-11-13 01:52:44,mobile,email,C027,nan,0,,,2025-11-13 01:53:33,,2025-11-13 01:54:38,,True,False,False,False,False,114.0,,,,0.0,0.0,0.0
S0004968,,2025-12-18 13:58:43,web,referral,C011,nan,0,,,2025-12-18 13:59:20,,2025-12-18 14:01:06,,True,False,False,False,False,143.0,,,,0.0,0.0,0.0
S0004969,U000556,2025-12-03 00:25:12,web,search,C021,a,0,,,2025-12-03 00:26:17,,2025-12-03 00:27:25,,True,False,False,False,False,133.0,,,,0.0,0.0,0.0
S0004970,U001787,2025-12-31 13:54:25,mobile,organic,C011,nan,1,,,2025-12-31 13:55:17,,2025-12-31 13:55:39,,True,False,False,False,False,74.0,,,,0.0,0.0,0.0
S0004971,U001226,2025-12-06 13:33:53,mobile,search,C030,nan,0,2025-12-06 13:35:35,,2025-12-06 13:34:00,,2025-12-06 13:35:26,,True,True,False,False,False,102.0,102.0,,,0.0,0.0,0.0
S0004972,U000040,2025-10-22 19:52:28,web,organic,C010,nan,0,,,2025-10-22 19:54:09,,2025-10-22 19:55:31,,True,False,False,False,False,183.0,,,,0.0,0.0,0.0
S0004973,,2025-12-03 21:10:51,web,search,C017,nan,0,,,2025-12-03 21:11:59,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004974,U001794,2025-10-26 09:46:50,mobile,referral,C025,nan,1,,,2025-10-26 09:47:38,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004975,U000408,2026-01-03 20:26:05,mobile,search,C002,nan,0,,,2026-01-03 20:26:16,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004976,U001285,2025-10-31 16:04:39,web,paid_social,C039,a,1,2025-10-31 16:08:26,2025-10-31 16:09:41,2025-10-31 16:06:28,2025-10-31 16:10:10,2025-10-31 16:07:49,,True,True,True,True,False,331.0,227.0,302.0,,0.0,0.0,0.0
S0004977,,2025-11-09 23:11:48,web,email,C002,nan,0,,,2025-11-09 23:12:09,,2025-11-09 23:12:18,,True,False,False,False,False,30.0,,,,0.0,0.0,0.0
S0004978,U000042,2025-12-01 20:06:03,mobile,email,C036,nan,0,,,2025-12-01 20:07:19,,2025-12-01 20:08:37,,True,False,False,False,False,154.0,,,,0.0,0.0,0.0
S0004979,U000882,2025-11-08 00:10:25,web,organic,C027,b,1,,,2025-11-08 00:10:48,,2025-11-08 00:10:58,,True,False,False,False,False,33.0,,,,0.0,0.0,0.0
S0004980,U001704,2025-12-08 23:17:28,mobile,organic,C021,nan,0,2025-12-08 23:20:16,2025-12-08 23:22:00,2025-12-08 23:18:05,2025-12-08 23:23:05,2025-12-08 23:18:59,2025-12-08 23:23:27,True,True,True,True,True,359.0,168.0,272.0,359.0,12448.26,1742.55,10705.71
S0004981,U001472,2025-12-01 21:41:05,mobile,organic,C020,nan,0,,,2025-12-01 21:42:26,,2025-12-01 21:42:40,,True,False,False,False,False,95.0,,,,0.0,0.0,0.0
S0004982,,2026-01-15 04:01:29,mobile,organic,C016,nan,0,,,2026-01-15 04:03:15,,2026-01-15 04:04:14,,True,False,False,False,False,165.0,,,,0.0,0.0,0.0
S0004983,,2025-10-29 09:27:46,web,organic,C029,nan,0,,,2025-10-29 09:28:17,,2025-10-29 09:28:39,,True,False,False,False,False,53.0,,,,0.0,0.0,0.0
S0004984,U001188,2025-12-12 08:19:02,web,search,C016,a,0,2025-12-12 08:21:49,2025-12-12 08:22:54,2025-12-12 08:20:17,2025-12-12 08:23:03,2025-12-12 08:21:10,2025-12-12 08:23:13,True,True,True,True,True,251.0,167.0,232.0,251.0,28357.68,3370.48,24987.2
S0004985,U000706,2025-12-25 06:38:21,mobile,paid_social,C022,nan,0,,,2025-12-25 06:39:46,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004986,,2025-11-01 22:15:01,web,organic,C033,nan,0,,,2025-11-01 22:16:30,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004987,U000960,2025-12-17 17:20:03,web,paid_social,C027,nan,0,,,2025-12-17 17:20:27,,2025-12-17 17:21:37,,True,False,False,False,False,94.0,,,,0.0,0.0,0.0
S0004988,U001671,2026-01-07 05:19:57,web,search,C027,b,0,,,2026-01-07 05:21:49,,2026-01-07 05:23:09,,True,False,False,False,False,192.0,,,,0.0,0.0,0.0
S0004989,,2025-12-31 07:41:46,web,organic,C023,nan,0,,,2025-12-31 07:42:44,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004990,U001878,2026-01-13 14:32:41,nan,organic,C002,b,0,,,2026-01-13 14:33:21,,2026-01-13 14:35:06,,True,False,False,False,False,145.0,,,,0.0,0.0,0.0
S0004991,U000225,2025-12-25 07:02:28,web,organic,C003,nan,1,,,2025-12-25 07:03:58,,2025-12-25 07:04:48,,True,False,False,False,False,140.0,,,,0.0,0.0,0.0
S0004992,U001022,2025-11-25 21:35:15,web,search,C004,a,0,2025-11-25 21:37:40,2025-11-25 21:38:03,2025-11-25 21:35:22,2025-11-25 21:39:21,2025-11-25 21:36:13,2025-11-25 21:39:43,True,True,True,True,True,268.0,145.0,168.0,268.0,9572.85,258.53,9314.32
S0004993,U001211,2026-01-12 06:45:04,mobile,paid_social,C011,nan,0,,,2026-01-12 06:46:35,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004994,U001668,2025-11-10 17:20:48,web,organic,C020,b,0,,,2025-11-10 17:22:13,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004995,U001134,2025-12-12 23:22:23,mobile,organic,C010,nan,0,,,2025-12-12 23:22:39,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004996,U002017,2025-12-29 08:23:50,mobile,organic,C022,nan,0,,,2025-12-29 08:25:18,,2025-12-29 08:25:35,,True,False,False,False,False,105.0,,,,0.0,0.0,0.0
S0004997,U001844,2026-01-07 22:42:12,mobile,organic,C036,nan,0,,,2026-01-07 22:43:08,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004998,U001517,2026-01-11 22:18:25,mobile,paid_social,C039,nan,0,,,2026-01-11 22:19:30,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0004999,U000875,2025-10-29 02:07:24,mobile,paid_social,C027,nan,1,,,2025-10-29 02:07:46,,2025-10-29 02:08:40,,True,False,False,False,False,76.0,,,,0.0,0.0,0.0
S0005000,U000709,2025-12-25 18:51:50,web,paid_social,C006,a,1,,,2025-12-25 18:52:51,,2025-12-25 18:54:46,,True,False,False,False,False,176.0,,,,0.0,0.0,0.0
S0005001,U001174,2025-11-08 19:26:29,web,paid_social,C030,a,0,,,2025-11-08 19:28:08,,2025-11-08 19:29:01,,True,False,False,False,False,152.0,,,,0.0,0.0,0.0
S0005002,U001020,2025-12-30 13:28:26,mobile,organic,C033,nan,0,,,2025-12-30 13:29:37,,2025-12-30 13:30:24,,True,False,False,False,False,118.0,,,,0.0,0.0,0.0
S0005003,,2025-12-23 12:03:57,mobile,organic,C032,nan,0,,,2025-12-23 12:04:25,,2025-12-23 12:06:20,,True,False,False,False,False,143.0,,,,0.0,0.0,0.0
S0005004,U000506,2025-11-06 18:17:50,web,paid_social,C036,nan,0,,,2025-11-06 18:19:47,,2025-11-06 18:21:21,,True,False,False,False,False,211.0,,,,0.0,0.0,0.0
S0005005,U001838,2026-01-04 09:29:21,mobile,paid_social,C001,nan,0,,,2026-01-04 09:30:01,,2026-01-04 09:30:13,,True,False,False,False,False,52.0,,,,0.0,0.0,0.0
S0005006,U001009,2025-12-02 00:02:23,mobile,email,C016,nan,1,,,2025-12-02 00:02:39,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005007,U002090,2025-12-09 09:18:19,mobile,paid_social,C024,nan,0,,,2025-12-09 09:19:37,,2025-12-09 09:19:59,,True,False,False,False,False,100.0,,,,0.0,0.0,0.0
S0005008,U000541,2026-01-16 20:48:29,web,paid_social,C007,a,0,,,2026-01-16 20:50:16,,2026-01-16 20:52:05,,True,False,False,False,False,216.0,,,,0.0,0.0,0.0
S0005009,,2025-12-19 12:53:14,web,email,C016,nan,0,,,2025-12-19 12:54:53,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005010,U001776,2025-12-13 09:52:21,web,email,C010,nan,1,,,2025-12-13 09:54:06,,2025-12-13 09:54:39,,True,False,False,False,False,138.0,,,,0.0,0.0,0.0
S0005011,,2025-10-22 22:47:01,web,referral,C009,nan,0,,,2025-10-22 22:47:42,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005012,U001342,2025-11-08 08:52:48,web,organic,C027,a,0,,,2025-11-08 08:53:48,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005013,U002175,2025-10-23 19:57:26,web,organic,C027,nan,1,,,2025-10-23 19:58:21,,2025-10-23 19:59:43,,True,False,False,False,False,137.0,,,,0.0,0.0,0.0
S0005014,U001394,2025-11-20 10:31:51,mobile,search,C003,nan,0,,,2025-11-20 10:33:23,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005015,U002050,2025-11-21 10:42:51,web,search,C028,a,0,,,2025-11-21 10:43:26,,2025-11-21 10:44:24,,True,False,False,False,False,93.0,,,,0.0,0.0,0.0
S0005016,U000243,2025-12-08 04:05:20,mobile,search,C036,nan,0,,,2025-12-08 04:06:45,,2025-12-08 04:08:41,,True,False,False,False,False,201.0,,,,0.0,0.0,0.0
S0005017,U000360,2025-12-22 12:28:33,web,paid_social,C002,b,0,,,2025-12-22 12:28:52,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005018,U000004,2025-11-06 13:57:42,mobile,search,C031,nan,0,2025-11-06 14:01:37,2025-11-06 14:02:57,2025-11-06 13:59:29,2025-11-06 14:04:24,2025-11-06 14:01:23,2025-11-06 14:05:44,True,True,True,True,True,482.0,235.0,315.0,482.0,9847.55,693.94,9153.61
S0005019,,2025-12-14 14:08:58,mobile,search,C029,nan,0,,,2025-12-14 14:10:26,,2025-12-14 14:11:27,,True,False,False,False,False,149.0,,,,0.0,0.0,0.0
S0005020,U001737,2026-01-11 23:14:41,mobile,organic,C032,nan,0,2026-01-11 23:16:49,,2026-01-11 23:15:00,,2026-01-11 23:16:38,,True,True,False,False,False,128.0,128.0,,,0.0,0.0,0.0
S0005021,U002121,2025-11-07 02:11:35,web,search,C039,nan,0,2025-11-07 02:15:29,,2025-11-07 02:13:31,,2025-11-07 02:14:37,,True,True,False,False,False,234.0,234.0,,,0.0,0.0,0.0
S0005022,U001194,2025-12-19 18:12:22,web,paid_social,C030,a,0,,,2025-12-19 18:13:16,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005023,U000930,2025-10-25 13:02:55,mobile,organic,C015,nan,1,2025-10-25 13:07:05,,2025-10-25 13:04:49,,2025-10-25 13:05:42,,True,True,False,False,False,250.0,250.0,,,0.0,0.0,0.0
S0005024,U002050,2025-12-08 05:51:18,mobile,organic,C006,nan,0,,,2025-12-08 05:53:10,,2025-12-08 05:54:30,,True,False,False,False,False,192.0,,,,0.0,0.0,0.0
S0005025,U001295,2025-12-27 04:18:03,mobile,search,C037,nan,0,2025-12-27 04:21:52,,2025-12-27 04:19:21,,2025-12-27 04:21:16,,True,True,False,False,False,229.0,229.0,,,0.0,0.0,0.0
S0005026,U001182,2025-10-24 12:06:23,web,referral,C030,b,0,2025-10-24 12:10:14,2025-10-24 12:10:48,2025-10-24 12:06:56,2025-10-24 12:11:08,2025-10-24 12:08:25,2025-10-24 12:12:10,True,True,True,True,True,347.0,231.0,265.0,347.0,4973.34,642.65,4330.69
S0005027,U000187,2025-11-20 11:17:36,web,organic,C018,a,1,,,2025-11-20 11:18:41,,2025-11-20 11:19:56,,True,False,False,False,False,140.0,,,,0.0,0.0,0.0
S0005028,U000473,2026-01-08 10:57:47,web,organic,C024,a,0,,,2026-01-08 10:58:58,,2026-01-08 10:59:29,,True,False,False,False,False,102.0,,,,0.0,0.0,0.0
S0005029,U001535,2025-11-10 17:36:45,web,organic,C022,a,1,,,2025-11-10 17:37:30,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005030,U001537,2025-12-25 11:59:06,mobile,organic,C003,nan,0,,,2025-12-25 12:00:17,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005031,U001091,2025-12-15 13:00:38,web,paid_social,C011,a,0,,,2025-12-15 13:00:45,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005032,,2025-11-05 04:08:29,mobile,organic,C012,nan,0,2025-11-05 04:11:33,,2025-11-05 04:09:42,,2025-11-05 04:10:27,,True,True,False,False,False,184.0,184.0,,,0.0,0.0,0.0
S0005033,U001521,2025-12-27 04:39:51,web,search,C025,a,0,,,2025-12-27 04:40:33,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005034,U000145,2025-12-08 07:52:15,web,referral,C017,nan,1,,,2025-12-08 07:52:26,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005035,U001837,2025-10-31 12:33:06,web,search,C017,a,1,,,2025-10-31 12:34:54,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005036,U001527,2026-01-14 21:13:06,mobile,search,C022,nan,0,,,2026-01-14 21:14:56,,2026-01-14 21:15:29,,True,False,False,False,False,143.0,,,,0.0,0.0,0.0
S0005037,U000483,2025-12-04 17:12:50,mobile,referral,C036,nan,1,,,2025-12-04 17:14:01,,2025-12-04 17:15:57,,True,False,False,False,False,187.0,,,,0.0,0.0,0.0
S0005038,U000468,2025-12-27 11:57:02,mobile,search,C008,nan,0,,,2025-12-27 11:58:14,,2025-12-27 11:59:59,,True,False,False,False,False,177.0,,,,0.0,0.0,0.0
S0005039,U002108,2025-11-10 00:48:31,web,organic,C005,a,0,,,2025-11-10 00:49:44,,2025-11-10 00:51:29,,True,False,False,False,False,178.0,,,,0.0,0.0,0.0
S0005040,U000560,2025-11-02 18:53:30,web,organic,C022,a,1,,,2025-11-02 18:54:36,,2025-11-02 18:56:16,,True,False,False,False,False,166.0,,,,0.0,0.0,0.0
S0005041,U000072,2025-12-27 03:47:55,mobile,email,C035,nan,0,,,2025-12-27 03:49:50,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005042,U000070,2025-12-21 02:02:10,mobile,email,C039,nan,0,,,2025-12-21 02:03:42,,2025-12-21 02:05:29,,True,False,False,False,False,199.0,,,,0.0,0.0,0.0
S0005043,U000503,2025-11-15 02:38:55,web,organic,C014,b,0,2025-11-15 02:41:56,2025-11-15 02:43:11,2025-11-15 02:39:13,2025-11-15 02:43:23,2025-11-15 02:40:36,2025-11-15 02:45:19,True,True,True,True,True,384.0,181.0,256.0,384.0,4247.64,129.66,4117.98
S0005044,U001381,2025-12-27 14:32:54,web,paid_social,C015,b,0,,,2025-12-27 14:33:03,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005045,U001004,2025-12-05 21:21:33,web,organic,C034,nan,0,2025-12-05 21:25:53,2025-12-05 21:26:58,2025-12-05 21:22:59,2025-12-05 21:27:03,2025-12-05 21:24:51,,True,True,True,True,False,330.0,260.0,325.0,,0.0,0.0,0.0
S0005046,U001610,2025-11-21 19:32:46,mobile,organic,C007,nan,0,,,2025-11-21 19:33:02,,2025-11-21 19:34:22,,True,False,False,False,False,96.0,,,,0.0,0.0,0.0
S0005047,U000511,2025-12-31 06:15:44,web,referral,C015,a,0,,,2025-12-31 06:17:28,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005048,,2025-12-15 22:49:36,web,search,C019,nan,0,,,2025-12-15 22:51:06,,2025-12-15 22:51:47,,True,False,False,False,False,131.0,,,,0.0,0.0,0.0
S0005049,,2025-12-06 02:16:32,web,organic,C012,nan,0,,,2025-12-06 02:17:44,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005050,U001744,2025-12-30 00:29:14,mobile,search,C019,nan,0,,,2025-12-30 00:29:23,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005051,U001107,2025-12-09 11:24:19,web,email,C040,b,0,,,2025-12-09 11:26:03,,2025-12-09 11:26:45,,True,False,False,False,False,146.0,,,,0.0,0.0,0.0
S0005052,U001677,2026-01-13 21:48:37,web,email,C037,b,0,,,2026-01-13 21:49:45,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005053,U000207,2026-01-03 01:34:35,mobile,paid_social,C016,nan,0,,,2026-01-03 01:35:14,,2026-01-03 01:36:54,,True,False,False,False,False,139.0,,,,0.0,0.0,0.0
S0005054,U000902,2025-11-22 16:15:40,web,email,C019,nan,0,,,2025-11-22 16:16:48,,2025-11-22 16:17:28,,True,False,False,False,False,108.0,,,,0.0,0.0,0.0
S0005055,U000963,2025-12-02 06:48:06,web,email,C037,a,0,,,2025-12-02 06:48:20,,2025-12-02 06:49:39,,True,False,False,False,False,93.0,,,,0.0,0.0,0.0
S0005056,U000151,2026-01-15 14:24:56,web,referral,C010,b,0,,,2026-01-15 14:26:38,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005057,,2026-01-10 00:13:03,web,paid_social,C023,nan,0,,,2026-01-10 00:14:13,,2026-01-10 00:16:06,,True,False,False,False,False,183.0,,,,0.0,0.0,0.0
S0005058,U000617,2025-11-07 15:32:12,web,paid_social,C009,nan,1,,,2025-11-07 15:33:56,,2025-11-07 15:34:59,,True,False,False,False,False,167.0,,,,0.0,0.0,0.0
S0005059,U001003,2025-11-15 03:04:20,web,referral,C026,b,0,,,2025-11-15 03:05:40,,2025-11-15 03:07:28,,True,False,False,False,False,188.0,,,,0.0,0.0,0.0
S0005060,U000364,2025-11-23 05:43:28,web,search,C002,b,0,,,2025-11-23 05:43:46,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005061,U000594,2026-01-08 15:03:00,mobile,search,C009,nan,1,,,2026-01-08 15:03:16,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005062,U002110,2026-01-12 21:47:51,mobile,email,C030,nan,0,,,2026-01-12 21:48:49,,2026-01-12 21:49:39,,True,False,False,False,False,108.0,,,,0.0,0.0,0.0
S0005063,U000315,2026-01-01 15:37:51,web,referral,C028,a,0,,,2026-01-01 15:38:15,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005064,U001800,2025-11-15 06:06:23,mobile,search,C011,nan,1,,,2025-11-15 06:07:09,,2025-11-15 06:08:44,,True,False,False,False,False,141.0,,,,0.0,0.0,0.0
S0005065,,2026-01-09 06:38:10,web,paid_social,C009,nan,0,,,2026-01-09 06:38:56,,2026-01-09 06:39:21,,True,False,False,False,False,71.0,,,,0.0,0.0,0.0
S0005066,U000173,2025-10-24 09:35:57,mobile,email,C032,nan,0,2025-10-24 09:39:18,2025-10-24 09:39:53,2025-10-24 09:36:54,2025-10-24 09:41:39,2025-10-24 09:38:30,,True,True,True,True,False,342.0,201.0,236.0,,0.0,0.0,0.0
S0005067,U000882,2025-11-28 11:49:54,web,search,C040,a,0,,,2025-11-28 11:51:08,,2025-11-28 11:51:46,,True,False,False,False,False,112.0,,,,0.0,0.0,0.0
S0005068,U001130,2025-11-24 10:15:14,web,search,C023,a,0,,,2025-11-24 10:16:50,,2025-11-24 10:17:30,,True,False,False,False,False,136.0,,,,0.0,0.0,0.0
S0005069,U000610,2025-12-08 14:41:37,web,organic,C029,b,1,2025-12-08 14:43:58,2025-12-08 14:45:56,2025-12-08 14:42:54,2025-12-08 14:47:52,2025-12-08 14:43:52,2025-12-08 14:48:23,True,True,True,True,True,406.0,141.0,259.0,406.0,23876.43,1507.22,22369.21
S0005070,,2025-12-10 21:33:35,web,organic,C029,nan,0,2025-12-10 21:37:16,2025-12-10 21:38:39,2025-12-10 21:35:20,2025-12-10 21:39:02,2025-12-10 21:37:03,2025-12-10 21:40:21,True,True,True,True,True,406.0,221.0,304.0,406.0,1590.18,158.89,1522.75
S0005071,U001567,2025-11-10 17:26:59,web,organic,C037,a,1,,,2025-11-10 17:27:13,,2025-11-10 17:28:24,,True,False,False,False,False,85.0,,,,0.0,0.0,0.0
S0005072,,2025-11-08 20:24:59,web,search,C009,nan,0,,,2025-11-08 20:26:09,,2025-11-08 20:26:34,,True,False,False,False,False,95.0,,,,0.0,0.0,0.0
S0005073,U002043,2026-01-01 18:16:47,mobile,email,C023,nan,0,2026-01-01 18:19:27,2026-01-01 18:20:09,2026-01-01 18:16:59,2026-01-01 18:21:19,2026-01-01 18:18:37,,True,True,True,True,False,272.0,160.0,202.0,,0.0,0.0,0.0
S0005074,,2025-10-28 07:09:40,web,organic,C007,nan,0,,,2025-10-28 07:10:22,,2025-10-28 07:11:58,,True,False,False,False,False,138.0,,,,0.0,0.0,0.0
S0005075,,2025-12-04 20:04:26,web,organic,C014,nan,0,,,2025-12-04 20:06:22,,2025-12-04 20:06:40,,True,False,False,False,False,134.0,,,,0.0,0.0,0.0
S0005076,U000281,2025-11-07 16:31:56,mobile,paid_social,C017,nan,1,,,2025-11-07 16:32:23,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005077,U001939,2025-11-19 04:50:28,web,organic,C038,b,0,,,2025-11-19 04:50:36,,2025-11-19 04:52:04,,True,False,False,False,False,96.0,,,,0.0,0.0,0.0
S0005078,U000491,2025-11-15 09:31:55,web,referral,C015,nan,1,,,2025-11-15 09:33:37,,2025-11-15 09:33:57,,True,False,False,False,False,122.0,,,,0.0,0.0,0.0
S0005079,U001769,2025-12-24 04:59:02,web,organic,C002,a,0,,,2025-12-24 05:00:35,,2025-12-24 05:01:53,,True,False,False,False,False,171.0,,,,0.0,0.0,0.0
S0005080,U000719,2025-12-01 11:34:50,web,email,C021,nan,1,,,2025-12-01 11:36:39,,2025-12-01 11:37:54,,True,False,False,False,False,184.0,,,,0.0,0.0,0.0
S0005081,U000070,2025-11-17 09:22:13,mobile,search,C018,nan,0,,,2025-11-17 09:22:34,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005082,U000900,2026-01-04 06:17:47,web,referral,C030,b,0,,,2026-01-04 06:18:37,,2026-01-04 06:20:12,,True,False,False,False,False,145.0,,,,0.0,0.0,0.0
S0005083,U001152,2025-10-29 03:53:37,web,search,C001,b,0,,,2025-10-29 03:54:50,,2025-10-29 03:56:40,,True,False,False,False,False,183.0,,,,0.0,0.0,0.0
S0005084,U001031,2025-12-29 09:54:54,mobile,referral,C037,nan,0,,,2025-12-29 09:55:51,,2025-12-29 09:57:03,,True,False,False,False,False,129.0,,,,0.0,0.0,0.0
S0005085,U002172,2025-11-12 18:55:54,mobile,search,C030,nan,0,,,2025-11-12 18:56:14,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005086,U001145,2026-01-12 01:29:51,mobile,paid_social,C024,nan,0,,,2026-01-12 01:30:34,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005087,U001714,2025-10-21 22:35:01,web,organic,C035,nan,1,,,2025-10-21 22:36:33,,2025-10-21 22:37:32,,True,False,False,False,False,151.0,,,,0.0,0.0,0.0
S0005088,U000815,2025-12-10 12:58:08,web,search,C010,a,0,2025-12-10 13:01:45,,2025-12-10 12:59:19,,2025-12-10 13:00:00,,True,True,False,False,False,217.0,217.0,,,0.0,0.0,0.0
S0005089,,2025-12-16 10:40:06,mobile,organic,C017,nan,0,,,2025-12-16 10:40:15,,2025-12-16 10:42:00,,True,False,False,False,False,114.0,,,,0.0,0.0,0.0
S0005090,U001097,2025-12-12 09:32:41,web,email,C012,a,0,,,2025-12-12 09:33:57,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005091,U001232,2026-01-02 19:00:33,mobile,search,C012,nan,0,,,2026-01-02 19:02:05,,2026-01-02 19:02:21,,True,False,False,False,False,108.0,,,,0.0,0.0,0.0
S0005092,U000920,2025-10-31 12:51:01,mobile,paid_social,C037,nan,1,,,2025-10-31 12:52:46,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005093,U001687,2025-11-27 20:10:37,mobile,organic,C037,nan,0,,,2025-11-27 20:12:04,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005094,U002122,2026-01-07 04:14:51,web,organic,C009,nan,0,,,2026-01-07 04:15:06,,2026-01-07 04:15:49,,True,False,False,False,False,58.0,,,,0.0,0.0,0.0
S0005095,U000178,2026-01-09 10:14:39,mobile,paid_social,C010,nan,1,,,2026-01-09 10:16:25,,2026-01-09 10:17:51,,True,False,False,False,False,192.0,,,,0.0,0.0,0.0
S0005096,U000149,2025-12-05 07:00:00,mobile,search,C004,nan,1,2025-12-05 07:03:53,,2025-12-05 07:00:10,,2025-12-05 07:01:54,,True,True,False,False,False,233.0,233.0,,,0.0,0.0,0.0
S0005097,U000603,2025-12-10 15:47:04,mobile,search,C007,nan,1,,,2025-12-10 15:48:46,,2025-12-10 15:48:58,,True,False,False,False,False,114.0,,,,0.0,0.0,0.0
S0005098,,2025-12-29 04:37:06,mobile,referral,C037,nan,0,,,2025-12-29 04:37:42,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005099,,2025-12-30 14:32:04,mobile,organic,C008,nan,0,,,2025-12-30 14:33:41,,2025-12-30 14:35:36,,True,False,False,False,False,212.0,,,,0.0,0.0,0.0
S0005100,U000427,2026-01-09 08:49:54,mobile,paid_social,C002,nan,0,,,2026-01-09 08:50:50,,2026-01-09 08:52:40,,True,False,False,False,False,166.0,,,,0.0,0.0,0.0
S0005101,U000900,2026-01-05 09:18:29,mobile,organic,C035,nan,0,,,2026-01-05 09:18:50,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0005102,U000826,2025-11-27 17:43:49,mobile,paid_social,C030,nan,0,,,2025-11-27 17:45:19,,2025-11-27 17:46:32,,True,False,False,False,False,163.0,,,,0.0,0.0,0.0
